"subject","item","target_response","sentence_type","data_source","mask_added_tokens","stop_at","response","log.RT","correct","voice","model_id","max_cossim_to_targets_pre.training","max_cossim_to_targets","mean_cossim_to_targets_pre.training","mean_cossim_to_targets","f.score.pre.training","target_response.n","data_source.n","voice.n","RT","target_response.n_i_n_ds_a_t_human","target_response.n_i_n_ds_a_t_bert","target_response.n_i_n_v_a_t_ovs_passive","target_response.n_i_n_v_a_t_svo_active","target_response.n_i_n_ds_a_t_human_i_n_v_a_t_ovs_passive","target_response.n_i_n_ds_a_t_human_i_n_v_a_t_svo_active","target_response.n_i_n_ds_a_t_bert_i_n_v_a_t_svo_active","target_response.n_i_n_ds_a_t_bert_i_n_v_a_t_ovs_passive","data_source.n_i_n_tr_a_t_object_target","data_source.n_i_n_tr_a_t_subject_target","data_source.n_i_n_v_a_t_ovs_passive","data_source.n_i_n_v_a_t_svo_active","data_source.n_i_n_tr_a_t_object_target_i_n_v_a_t_ovs_passive","data_source.n_i_n_tr_a_t_object_target_i_n_v_a_t_svo_active","data_source.n_i_n_tr_a_t_subject_target_i_n_v_a_t_ovs_passive","data_source.n_i_n_tr_a_t_subject_target_i_n_v_a_t_svo_active","voice.n_i_n_tr_a_t_object_target","voice.n_i_n_tr_a_t_subject_target","voice.n_i_n_ds_a_t_human","voice.n_i_n_ds_a_t_bert","voice.n_i_n_tr_a_t_object_target_i_n_ds_a_t_human","voice.n_i_n_tr_a_t_subject_target_i_n_ds_a_t_human","voice.n_i_n_tr_a_t_subject_target_i_n_ds_a_t_bert","voice.n_i_n_tr_a_t_object_target_i_n_ds_a_t_bert"
"20","31","Subject target","raising perfect transitive","human","Don't mask blork","convergence","[subj]",8.39502555744203,TRUE,"SVO active",NA,NA,NA,NA,NA,NA,-0.5,0.5,0.5,4425,-0.5,0,0,-0.5,0,-0.5,0,0,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0.5,0,0,0.5,0,0
"20","42","Object target","cleft subject perfect transitive","human","Don't mask blork","convergence","[obj]",8.09498875930377,TRUE,"SVO active",NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,3278,0.5,0,0,0.5,0,0.5,0,0,0.5,0,0,0.5,0,0.5,0,0,0.5,0,0.5,0,0.5,0,0,0
"20","73","Object target","neg perfect transitive","human","Don't mask blork","convergence","[obj]",8.41869794466714,TRUE,"SVO active",NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,4531,0.5,0,0,0.5,0,0.5,0,0,0.5,0,0,0.5,0,0.5,0,0,0.5,0,0.5,0,0.5,0,0,0
"20","75","Object target","perfect passive","human","Don't mask blork","convergence","[obj]",8.30226579487337,TRUE,"OVS passive",NA,NA,NA,NA,NA,NA,0.5,0.5,-0.5,4033,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0,0.5,0,0,0,-0.5,0,-0.5,0,-0.5,0,0,0
"20","15","Subject target","perfect passive","human","Don't mask blork","convergence","[subj]",8.56617381363786,TRUE,"OVS passive",NA,NA,NA,NA,NA,NA,-0.5,0.5,-0.5,5251,-0.5,0,-0.5,0,-0.5,0,0,0,0,0.5,0.5,0,0,0,0.5,0,0,-0.5,-0.5,0,0,-0.5,0,0
"20","39","Subject target","cleft subject raising perfect passive","human","Don't mask blork","convergence","[subj]",8.90463009700501,TRUE,"OVS passive",NA,NA,NA,NA,NA,NA,-0.5,0.5,-0.5,7366,-0.5,0,-0.5,0,-0.5,0,0,0,0,0.5,0.5,0,0,0,0.5,0,0,-0.5,-0.5,0,0,-0.5,0,0
"20","1","Subject target","raising perfect transitive","human","Don't mask blork","convergence","[subj]",8.43923164994653,TRUE,"SVO active",NA,NA,NA,NA,NA,NA,-0.5,0.5,0.5,4625,-0.5,0,0,-0.5,0,-0.5,0,0,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0.5,0,0,0.5,0,0
"20","13","Subject target","neg perfect transitive","human","Don't mask blork","convergence","[subj]",8.22469956196723,TRUE,"SVO active",NA,NA,NA,NA,NA,NA,-0.5,0.5,0.5,3732,-0.5,0,0,-0.5,0,-0.5,0,0,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0.5,0,0,0.5,0,0
"20","40","Object target","perfect transitive","human","Don't mask blork","convergence","[subj]",8.82261694534418,FALSE,"SVO active",NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,6786.00000000001,0.5,0,0,0.5,0,0.5,0,0,0.5,0,0,0.5,0,0.5,0,0,0.5,0,0.5,0,0.5,0,0,0
"20","19","Subject target","cleft subject raising perfect passive","human","Don't mask blork","convergence","[subj]",8.63052187672324,TRUE,"OVS passive",NA,NA,NA,NA,NA,NA,-0.5,0.5,-0.5,5600,-0.5,0,-0.5,0,-0.5,0,0,0,0,0.5,0.5,0,0,0,0.5,0,0,-0.5,-0.5,0,0,-0.5,0,0
"20","50","Object target","perfect transitive","human","Don't mask blork","convergence","[obj]",8.08671792030391,TRUE,"SVO active",NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,3251,0.5,0,0,0.5,0,0.5,0,0,0.5,0,0,0.5,0,0.5,0,0,0.5,0,0.5,0,0.5,0,0,0
"20","64","Object target","cleft subject raising perfect transitive","human","Don't mask blork","convergence","[obj]",8.34141021146186,TRUE,"SVO active",NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,4194,0.5,0,0,0.5,0,0.5,0,0,0.5,0,0,0.5,0,0.5,0,0,0.5,0,0.5,0,0.5,0,0,0
"20","57","Object target","cleft subject perfect passive","human","Don't mask blork","convergence","[obj]",8.80312373082921,TRUE,"OVS passive",NA,NA,NA,NA,NA,NA,0.5,0.5,-0.5,6655,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0,0.5,0,0,0,-0.5,0,-0.5,0,-0.5,0,0,0
"20","63","Object target","neg perfect transitive","human","Don't mask blork","convergence","[obj]",8.47762041629641,TRUE,"SVO active",NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,4806,0.5,0,0,0.5,0,0.5,0,0,0.5,0,0,0.5,0,0.5,0,0,0.5,0,0.5,0,0.5,0,0,0
"20","26","Subject target","raising perfect passive","human","Don't mask blork","convergence","[obj]",9.42923490900098,FALSE,"OVS passive",NA,NA,NA,NA,NA,NA,-0.5,0.5,-0.5,12447,-0.5,0,-0.5,0,-0.5,0,0,0,0,0.5,0.5,0,0,0,0.5,0,0,-0.5,-0.5,0,0,-0.5,0,0
"20","56","Object target","raising perfect passive","human","Don't mask blork","convergence","[obj]",8.98318879926443,TRUE,"OVS passive",NA,NA,NA,NA,NA,NA,0.5,0.5,-0.5,7968,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0,0.5,0,0,0,-0.5,0,-0.5,0,-0.5,0,0,0
"20","46","Object target","raising perfect passive","human","Don't mask blork","convergence","[obj]",8.70317470904168,TRUE,"OVS passive",NA,NA,NA,NA,NA,NA,0.5,0.5,-0.5,6022,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0,0.5,0,0,0,-0.5,0,-0.5,0,-0.5,0,0,0
"20","38","Subject target","neg perfect passive","human","Don't mask blork","convergence","[subj]",8.81640849968169,TRUE,"OVS passive",NA,NA,NA,NA,NA,NA,-0.5,0.5,-0.5,6744,-0.5,0,-0.5,0,-0.5,0,0,0,0,0.5,0.5,0,0,0,0.5,0,0,-0.5,-0.5,0,0,-0.5,0,0
"20","20","Subject target","perfect transitive","human","Don't mask blork","convergence","[obj]",8.821437352167,FALSE,"SVO active",NA,NA,NA,NA,NA,NA,-0.5,0.5,0.5,6778,-0.5,0,0,-0.5,0,-0.5,0,0,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0.5,0,0,0.5,0,0
"20","35","Subject target","perfect passive","human","Don't mask blork","convergence","[subj]",8.61920811682297,TRUE,"OVS passive",NA,NA,NA,NA,NA,NA,-0.5,0.5,-0.5,5537,-0.5,0,-0.5,0,-0.5,0,0,0,0,0.5,0.5,0,0,0,0.5,0,0,-0.5,-0.5,0,0,-0.5,0,0
"20","37","Subject target","cleft subject perfect passive","human","Don't mask blork","convergence","[subj]",8.11552088154677,TRUE,"OVS passive",NA,NA,NA,NA,NA,NA,-0.5,0.5,-0.5,3346,-0.5,0,-0.5,0,-0.5,0,0,0,0,0.5,0.5,0,0,0,0.5,0,0,-0.5,-0.5,0,0,-0.5,0,0
"20","14","Subject target","cleft subject raising perfect transitive","human","Don't mask blork","convergence","[obj]",8.46358142196759,FALSE,"SVO active",NA,NA,NA,NA,NA,NA,-0.5,0.5,0.5,4739,-0.5,0,0,-0.5,0,-0.5,0,0,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0.5,0,0,0.5,0,0
"20","58","Object target","neg perfect passive","human","Don't mask blork","convergence","[obj]",8.73456008995299,TRUE,"OVS passive",NA,NA,NA,NA,NA,NA,0.5,0.5,-0.5,6214,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0,0.5,0,0,0,-0.5,0,-0.5,0,-0.5,0,0,0
"20","16","Subject target","raising perfect passive","human","Don't mask blork","convergence","[subj]",8.4213428657594,TRUE,"OVS passive",NA,NA,NA,NA,NA,NA,-0.5,0.5,-0.5,4543,-0.5,0,-0.5,0,-0.5,0,0,0,0,0.5,0.5,0,0,0,0.5,0,0,-0.5,-0.5,0,0,-0.5,0,0
"20","71","Object target","raising perfect transitive","human","Don't mask blork","convergence","[obj]",8.59378379357795,TRUE,"SVO active",NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,5398,0.5,0,0,0.5,0,0.5,0,0,0.5,0,0,0.5,0,0.5,0,0,0.5,0,0.5,0,0.5,0,0,0
"20","78","Object target","neg perfect passive","human","Don't mask blork","convergence","[obj]",8.36007143564403,TRUE,"OVS passive",NA,NA,NA,NA,NA,NA,0.5,0.5,-0.5,4273,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0,0.5,0,0,0,-0.5,0,-0.5,0,-0.5,0,0,0
"20","60","Object target","perfect transitive","human","Don't mask blork","convergence","[obj]",8.18088094199639,TRUE,"SVO active",NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,3572,0.5,0,0,0.5,0,0.5,0,0,0.5,0,0,0.5,0,0.5,0,0,0.5,0,0.5,0,0.5,0,0,0
"20","25","Subject target","perfect passive","human","Don't mask blork","convergence","[subj]",8.70516541971901,TRUE,"OVS passive",NA,NA,NA,NA,NA,NA,-0.5,0.5,-0.5,6034,-0.5,0,-0.5,0,-0.5,0,0,0,0,0.5,0.5,0,0,0,0.5,0,0,-0.5,-0.5,0,0,-0.5,0,0
"20","72","Object target","cleft subject perfect transitive","human","Don't mask blork","convergence","[obj]",8.94780609305705,TRUE,"SVO active",NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,7691,0.5,0,0,0.5,0,0.5,0,0,0.5,0,0,0.5,0,0.5,0,0,0.5,0,0.5,0,0.5,0,0,0
"20","10","Subject target","perfect transitive","human","Don't mask blork","convergence","[subj]",8.09864284375942,TRUE,"SVO active",NA,NA,NA,NA,NA,NA,-0.5,0.5,0.5,3290,-0.5,0,0,-0.5,0,-0.5,0,0,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0.5,0,0,0.5,0,0
"20","23","Subject target","neg perfect transitive","human","Don't mask blork","convergence","[subj]",9.18789024313859,TRUE,"SVO active",NA,NA,NA,NA,NA,NA,-0.5,0.5,0.5,9778.00000000001,-0.5,0,0,-0.5,0,-0.5,0,0,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0.5,0,0,0.5,0,0
"20","33","Subject target","neg perfect transitive","human","Don't mask blork","convergence","[subj]",8.9557061535706,TRUE,"SVO active",NA,NA,NA,NA,NA,NA,-0.5,0.5,0.5,7752,-0.5,0,0,-0.5,0,-0.5,0,0,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0.5,0,0,0.5,0,0
"20","52","Object target","cleft subject perfect transitive","human","Don't mask blork","convergence","[obj]",8.22469956196723,TRUE,"SVO active",NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,3732,0.5,0,0,0.5,0,0.5,0,0,0.5,0,0,0.5,0,0.5,0,0,0.5,0,0.5,0,0.5,0,0,0
"20","17","Subject target","cleft subject perfect passive","human","Don't mask blork","convergence","[subj]",8.29679586577005,TRUE,"OVS passive",NA,NA,NA,NA,NA,NA,-0.5,0.5,-0.5,4011,-0.5,0,-0.5,0,-0.5,0,0,0,0,0.5,0.5,0,0,0,0.5,0,0,-0.5,-0.5,0,0,-0.5,0,0
"20","29","Subject target","cleft subject raising perfect passive","human","Don't mask blork","convergence","[subj]",8.38935981990635,TRUE,"OVS passive",NA,NA,NA,NA,NA,NA,-0.5,0.5,-0.5,4400,-0.5,0,-0.5,0,-0.5,0,0,0,0,0.5,0.5,0,0,0,0.5,0,0,-0.5,-0.5,0,0,-0.5,0,0
"20","9","Subject target","cleft subject raising perfect passive","human","Don't mask blork","convergence","[subj]",8.19918935907807,TRUE,"OVS passive",NA,NA,NA,NA,NA,NA,-0.5,0.5,-0.5,3638,-0.5,0,-0.5,0,-0.5,0,0,0,0,0.5,0.5,0,0,0,0.5,0,0,-0.5,-0.5,0,0,-0.5,0,0
"20","79","Object target","cleft subject raising perfect passive","human","Don't mask blork","convergence","[obj]",8.23880116587155,TRUE,"OVS passive",NA,NA,NA,NA,NA,NA,0.5,0.5,-0.5,3785,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0,0.5,0,0,0,-0.5,0,-0.5,0,-0.5,0,0,0
"20","8","Subject target","neg perfect passive","human","Don't mask blork","convergence","[subj]",8.04302088529828,TRUE,"OVS passive",NA,NA,NA,NA,NA,NA,-0.5,0.5,-0.5,3112,-0.5,0,-0.5,0,-0.5,0,0,0,0,0.5,0.5,0,0,0,0.5,0,0,-0.5,-0.5,0,0,-0.5,0,0
"20","59","Object target","cleft subject raising perfect passive","human","Don't mask blork","convergence","[obj]",8.44074401925283,TRUE,"OVS passive",NA,NA,NA,NA,NA,NA,0.5,0.5,-0.5,4632,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0,0.5,0,0,0,-0.5,0,-0.5,0,-0.5,0,0,0
"20","4","Subject target","cleft subject raising perfect transitive","human","Don't mask blork","convergence","[subj]",8.17075142375753,TRUE,"SVO active",NA,NA,NA,NA,NA,NA,-0.5,0.5,0.5,3536,-0.5,0,0,-0.5,0,-0.5,0,0,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0.5,0,0,0.5,0,0
"20","51","Object target","raising perfect transitive","human","Don't mask blork","convergence","[obj]",8.94741595065013,TRUE,"SVO active",NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,7688,0.5,0,0,0.5,0,0.5,0,0,0.5,0,0,0.5,0,0.5,0,0,0.5,0,0.5,0,0.5,0,0,0
"20","55","Object target","perfect passive","human","Don't mask blork","convergence","[obj]",8.16933639592839,TRUE,"OVS passive",NA,NA,NA,NA,NA,NA,0.5,0.5,-0.5,3531,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0,0.5,0,0,0,-0.5,0,-0.5,0,-0.5,0,0,0
"20","36","Subject target","raising perfect passive","human","Don't mask blork","convergence","[subj]",8.80041533314592,TRUE,"OVS passive",NA,NA,NA,NA,NA,NA,-0.5,0.5,-0.5,6637,-0.5,0,-0.5,0,-0.5,0,0,0,0,0.5,0.5,0,0,0,0.5,0,0,-0.5,-0.5,0,0,-0.5,0,0
"20","76","Object target","raising perfect passive","human","Don't mask blork","convergence","[obj]",8.29404964010203,TRUE,"OVS passive",NA,NA,NA,NA,NA,NA,0.5,0.5,-0.5,4000,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0,0.5,0,0,0,-0.5,0,-0.5,0,-0.5,0,0,0
"20","24","Subject target","cleft subject raising perfect transitive","human","Don't mask blork","convergence","[subj]",8.53168763756669,TRUE,"SVO active",NA,NA,NA,NA,NA,NA,-0.5,0.5,0.5,5073,-0.5,0,0,-0.5,0,-0.5,0,0,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0.5,0,0,0.5,0,0
"20","43","Object target","neg perfect transitive","human","Don't mask blork","convergence","[obj]",8.21986474191265,TRUE,"SVO active",NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,3714,0.5,0,0,0.5,0,0.5,0,0,0.5,0,0,0.5,0,0.5,0,0,0.5,0,0.5,0,0.5,0,0,0
"20","45","Object target","perfect passive","human","Don't mask blork","convergence","[obj]",8.21500643276157,TRUE,"OVS passive",NA,NA,NA,NA,NA,NA,0.5,0.5,-0.5,3696,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0,0.5,0,0,0,-0.5,0,-0.5,0,-0.5,0,0,0
"20","3","Subject target","neg perfect transitive","human","Don't mask blork","convergence","[subj]",8.26230094178745,TRUE,"SVO active",NA,NA,NA,NA,NA,NA,-0.5,0.5,0.5,3875,-0.5,0,0,-0.5,0,-0.5,0,0,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0.5,0,0,0.5,0,0
"20","53","Object target","neg perfect transitive","human","Don't mask blork","convergence","[obj]",8.42945427710823,TRUE,"SVO active",NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,4580,0.5,0,0,0.5,0,0.5,0,0,0.5,0,0,0.5,0,0.5,0,0,0.5,0,0.5,0,0.5,0,0,0
"20","61","Object target","raising perfect transitive","human","Don't mask blork","convergence","[obj]",8.26796230533871,TRUE,"SVO active",NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,3897,0.5,0,0,0.5,0,0.5,0,0,0.5,0,0,0.5,0,0.5,0,0,0.5,0,0.5,0,0.5,0,0,0
"20","12","Subject target","cleft subject perfect transitive","human","Don't mask blork","convergence","[subj]",8.42398080969406,TRUE,"SVO active",NA,NA,NA,NA,NA,NA,-0.5,0.5,0.5,4555,-0.5,0,0,-0.5,0,-0.5,0,0,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0.5,0,0,0.5,0,0
"20","65","Object target","perfect passive","human","Don't mask blork","convergence","[obj]",8.17301131172497,TRUE,"OVS passive",NA,NA,NA,NA,NA,NA,0.5,0.5,-0.5,3544,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0,0.5,0,0,0,-0.5,0,-0.5,0,-0.5,0,0,0
"22","9","Subject target","cleft subject raising perfect passive","human","Don't mask blork","convergence","[subj]",9.10808613793743,TRUE,"OVS passive",NA,NA,NA,NA,NA,NA,-0.5,0.5,-0.5,9028.00000000001,-0.5,0,-0.5,0,-0.5,0,0,0,0,0.5,0.5,0,0,0,0.5,0,0,-0.5,-0.5,0,0,-0.5,0,0
"22","79","Object target","cleft subject raising perfect passive","human","Don't mask blork","convergence","[obj]",9.15683410445304,TRUE,"OVS passive",NA,NA,NA,NA,NA,NA,0.5,0.5,-0.5,9479,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0,0.5,0,0,0,-0.5,0,-0.5,0,-0.5,0,0,0
"22","35","Subject target","perfect passive","human","Don't mask blork","convergence","[subj]",8.45871626165726,TRUE,"OVS passive",NA,NA,NA,NA,NA,NA,-0.5,0.5,-0.5,4716,-0.5,0,-0.5,0,-0.5,0,0,0,0,0.5,0.5,0,0,0,0.5,0,0,-0.5,-0.5,0,0,-0.5,0,0
"22","69","Object target","cleft subject raising perfect passive","human","Don't mask blork","convergence","[obj]",8.70417055974639,TRUE,"OVS passive",NA,NA,NA,NA,NA,NA,0.5,0.5,-0.5,6028,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0,0.5,0,0,0,-0.5,0,-0.5,0,-0.5,0,0,0
"22","37","Subject target","cleft subject perfect passive","human","Don't mask blork","convergence","[subj]",8.64558640618464,TRUE,"OVS passive",NA,NA,NA,NA,NA,NA,-0.5,0.5,-0.5,5685,-0.5,0,-0.5,0,-0.5,0,0,0,0,0.5,0.5,0,0,0,0.5,0,0,-0.5,-0.5,0,0,-0.5,0,0
"22","67","Object target","cleft subject perfect passive","human","Don't mask blork","convergence","[obj]",8.7684187268574,TRUE,"OVS passive",NA,NA,NA,NA,NA,NA,0.5,0.5,-0.5,6428,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0,0.5,0,0,0,-0.5,0,-0.5,0,-0.5,0,0,0
"22","10","Subject target","perfect transitive","human","Don't mask blork","convergence","[obj]",8.65678120562329,FALSE,"SVO active",NA,NA,NA,NA,NA,NA,-0.5,0.5,0.5,5749,-0.5,0,0,-0.5,0,-0.5,0,0,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0.5,0,0,0.5,0,0
"22","27","Subject target","cleft subject perfect passive","human","Don't mask blork","convergence","[subj]",9.52456699965008,TRUE,"OVS passive",NA,NA,NA,NA,NA,NA,-0.5,0.5,-0.5,13692,-0.5,0,-0.5,0,-0.5,0,0,0,0,0.5,0.5,0,0,0,0.5,0,0,-0.5,-0.5,0,0,-0.5,0,0
"22","39","Subject target","cleft subject raising perfect passive","human","Don't mask blork","convergence","[subj]",8.2409125416889,TRUE,"OVS passive",NA,NA,NA,NA,NA,NA,-0.5,0.5,-0.5,3793,-0.5,0,-0.5,0,-0.5,0,0,0,0,0.5,0.5,0,0,0,0.5,0,0,-0.5,-0.5,0,0,-0.5,0,0
"22","77","Object target","cleft subject perfect passive","human","Don't mask blork","convergence","[obj]",8.59359852261864,TRUE,"OVS passive",NA,NA,NA,NA,NA,NA,0.5,0.5,-0.5,5397,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0,0.5,0,0,0,-0.5,0,-0.5,0,-0.5,0,0,0
"22","61","Object target","raising perfect transitive","human","Don't mask blork","convergence","[obj]",8.2117543973752,TRUE,"SVO active",NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,3684,0.5,0,0,0.5,0,0.5,0,0,0.5,0,0,0.5,0,0.5,0,0,0.5,0,0.5,0,0.5,0,0,0
"22","60","Object target","perfect transitive","human","Don't mask blork","convergence","[obj]",8.00869818298853,TRUE,"SVO active",NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,3007,0.5,0,0,0.5,0,0.5,0,0,0.5,0,0,0.5,0,0.5,0,0,0.5,0,0.5,0,0.5,0,0,0
"22","5","Subject target","perfect passive","human","Don't mask blork","convergence","[subj]",8.88377886146348,TRUE,"OVS passive",NA,NA,NA,NA,NA,NA,-0.5,0.5,-0.5,7214,-0.5,0,-0.5,0,-0.5,0,0,0,0,0.5,0.5,0,0,0,0.5,0,0,-0.5,-0.5,0,0,-0.5,0,0
"22","28","Subject target","neg perfect passive","human","Don't mask blork","convergence","[subj]",8.89151157052756,TRUE,"OVS passive",NA,NA,NA,NA,NA,NA,-0.5,0.5,-0.5,7269.99999999999,-0.5,0,-0.5,0,-0.5,0,0,0,0,0.5,0.5,0,0,0,0.5,0,0,-0.5,-0.5,0,0,-0.5,0,0
"22","8","Subject target","neg perfect passive","human","Don't mask blork","convergence","[subj]",8.29304913976844,TRUE,"OVS passive",NA,NA,NA,NA,NA,NA,-0.5,0.5,-0.5,3996,-0.5,0,-0.5,0,-0.5,0,0,0,0,0.5,0.5,0,0,0,0.5,0,0,-0.5,-0.5,0,0,-0.5,0,0
"22","22","Subject target","cleft subject perfect transitive","human","Don't mask blork","convergence","[subj]",8.92478936053336,TRUE,"SVO active",NA,NA,NA,NA,NA,NA,-0.5,0.5,0.5,7516,-0.5,0,0,-0.5,0,-0.5,0,0,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0.5,0,0,0.5,0,0
"22","4","Subject target","cleft subject raising perfect transitive","human","Don't mask blork","convergence","[subj]",8.46674164792014,TRUE,"SVO active",NA,NA,NA,NA,NA,NA,-0.5,0.5,0.5,4754,-0.5,0,0,-0.5,0,-0.5,0,0,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0.5,0,0,0.5,0,0
"22","58","Object target","neg perfect passive","human","Don't mask blork","convergence","[obj]",8.75084137537553,TRUE,"OVS passive",NA,NA,NA,NA,NA,NA,0.5,0.5,-0.5,6316,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0,0.5,0,0,0,-0.5,0,-0.5,0,-0.5,0,0,0
"22","53","Object target","neg perfect transitive","human","Don't mask blork","convergence","[obj]",8.74862232231722,TRUE,"SVO active",NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,6302,0.5,0,0,0.5,0,0.5,0,0,0.5,0,0,0.5,0,0.5,0,0,0.5,0,0.5,0,0.5,0,0,0
"22","13","Subject target","neg perfect transitive","human","Don't mask blork","convergence","[subj]",8.56274000637221,TRUE,"SVO active",NA,NA,NA,NA,NA,NA,-0.5,0.5,0.5,5233,-0.5,0,0,-0.5,0,-0.5,0,0,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0.5,0,0,0.5,0,0
"22","47","Object target","cleft subject perfect passive","human","Don't mask blork","convergence","[obj]",8.64135583403666,TRUE,"OVS passive",NA,NA,NA,NA,NA,NA,0.5,0.5,-0.5,5661,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0,0.5,0,0,0,-0.5,0,-0.5,0,-0.5,0,0,0
"22","17","Subject target","cleft subject perfect passive","human","Don't mask blork","convergence","[subj]",8.43185314424922,TRUE,"OVS passive",NA,NA,NA,NA,NA,NA,-0.5,0.5,-0.5,4591,-0.5,0,-0.5,0,-0.5,0,0,0,0,0.5,0.5,0,0,0,0.5,0,0,-0.5,-0.5,0,0,-0.5,0,0
"22","2","Subject target","cleft subject perfect transitive","human","Don't mask blork","convergence","[subj]",8.71980745147795,TRUE,"SVO active",NA,NA,NA,NA,NA,NA,-0.5,0.5,0.5,6123,-0.5,0,0,-0.5,0,-0.5,0,0,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0.5,0,0,0.5,0,0
"22","75","Object target","perfect passive","human","Don't mask blork","convergence","[obj]",8.422882511945,TRUE,"OVS passive",NA,NA,NA,NA,NA,NA,0.5,0.5,-0.5,4550,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0,0.5,0,0,0,-0.5,0,-0.5,0,-0.5,0,0,0
"22","24","Subject target","cleft subject raising perfect transitive","human","Don't mask blork","convergence","[subj]",8.87556669199055,TRUE,"SVO active",NA,NA,NA,NA,NA,NA,-0.5,0.5,0.5,7155,-0.5,0,0,-0.5,0,-0.5,0,0,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0.5,0,0,0.5,0,0
"22","25","Subject target","perfect passive","human","Don't mask blork","convergence","[subj]",9.07452064883365,TRUE,"OVS passive",NA,NA,NA,NA,NA,NA,-0.5,0.5,-0.5,8730,-0.5,0,-0.5,0,-0.5,0,0,0,0,0.5,0.5,0,0,0,0.5,0,0,-0.5,-0.5,0,0,-0.5,0,0
"22","6","Subject target","raising perfect passive","human","Don't mask blork","convergence","[subj]",8.35890061242164,TRUE,"OVS passive",NA,NA,NA,NA,NA,NA,-0.5,0.5,-0.5,4268,-0.5,0,-0.5,0,-0.5,0,0,0,0,0.5,0.5,0,0,0,0.5,0,0,-0.5,-0.5,0,0,-0.5,0,0
"22","73","Object target","neg perfect transitive","human","Don't mask blork","convergence","[obj]",8.38981426208641,TRUE,"SVO active",NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,4402,0.5,0,0,0.5,0,0.5,0,0,0.5,0,0,0.5,0,0.5,0,0,0.5,0,0.5,0,0.5,0,0,0
"22","26","Subject target","raising perfect passive","human","Don't mask blork","convergence","[subj]",8.37516869138682,TRUE,"OVS passive",NA,NA,NA,NA,NA,NA,-0.5,0.5,-0.5,4338,-0.5,0,-0.5,0,-0.5,0,0,0,0,0.5,0.5,0,0,0,0.5,0,0,-0.5,-0.5,0,0,-0.5,0,0
